name,platform,post_sum_6m,like_count_post_6m,comment_count_post_6m,share_count_post_6m,view_count_post_6m,video_post_sum_6m,like_count_video_6m,comment_count_video_6m,share_count_video_6m,view_count_video_6m,short_post_sum_6m,like_count_short_6m,comment_count_short_6m,share_count_short_6m,view_count_short_6m,live_post_sum_6m,like_count_live_6m,comment_count_live_6m,share_count_live_6m,view_count_live_6m,follower_count_processed,live,post,short,video,avg_post_voice,avg_video_voice,avg_short_voice,avg_live_voice
Bonnie,ig,3.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,686.0,0.0,0.0,0.0,0.0,0.0,26000.0,25000.0,2000.0,93000.0,5000000.0,3.8333320555559807,0.0,69.49996525001738,0.0
Bonnie,ig,5.0,869.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26000.0,25000.0,2000.0,93000.0,5000000.0,56.73998865200226,0.0,0.0,0.0
Bonnie,ig,13.0,369.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,25.0,0.0,5145.0,0.0,0.0,0.0,0.0,0.0,26000.0,25000.0,2000.0,93000.0,5000000.0,13.399998969230849,0.0,521.6497391751303,0.0
Bonnie,ig,16.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,409.0,75.0,0.0,23549.0,0.0,0.0,0.0,0.0,0.0,26000.0,25000.0,2000.0,93000.0,5000000.0,2.1249998671875083,0.0,442.72723247934255,0.0
Bonnie,ig,22.0,1436.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,0.0,20320.0,0.0,0.0,0.0,0.0,0.0,26000.0,25000.0,2000.0,93000.0,5000000.0,20.399999072727315,0.0,4069.3959306040697,0.0
Bonnie,ig,24.0,3258.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26000.0,25000.0,2000.0,93000.0,5000000.0,42.68333155486119,0.0,0.0,0.0
Bonnie,ig,25.0,634.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,129.0,29.0,0.0,690.0,0.0,0.0,0.0,0.0,0.0,26000.0,25000.0,2000.0,93000.0,5000000.0,8.207999671680012,0.0,47.79998805000298,0.0
Bonnie,ig,57.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26000.0,25000.0,2000.0,93000.0,5000000.0,1.9649122462296096,0.0,2.3999988000006,0.0
Cai Zai,ig,4.0,6147.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3307.0,20.0,0.0,17882.0,0.0,0.0,0.0,0.0,0.0,50000.0,20000.0,6000.0,108000.0,5000000.0,466.149883462529,0.0,4578.495421504579,0.0
Chelsea,ig,13.0,700.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,1.0,0.0,364.0,0.0,0.0,0.0,0.0,0.0,1000.0,20000.0,2000.0,75000.0,5000000.0,17.076921763313713,0.0,84.3999156000844,0.0
Ellie,ig,12.0,1736.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,10000.0,116000.0,14000.0,5000000.0,45.44166287986143,0.0,0.0,0.0
Ellie,ig,12.0,1301.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,10000.0,116000.0,14000.0,5000000.0,36.98333025138914,0.0,0.0,0.0
Ellie,ig,12.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,10000.0,116000.0,14000.0,5000000.0,0.2916666423611131,0.0,1.8999990500004749,0.0
Ellie,ig,59.0,18074.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,10000.0,116000.0,14000.0,5000000.0,94.1220323030164,0.0,0.0,0.0
Natalie ✨ Kelly,ig,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,2.0,0.0,965.0,0.0,0.0,0.0,0.0,0.0,3000.0,18000.0,0.0,78000.0,5000000.0,0.2499999687500039,0.0,28.6142816265312,0.0
Nina,ig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24000.0,18000.0,85000.0,46000.0,5000000.0,0.0,0.0,0.0,0.0
Nina,ig,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24000.0,18000.0,85000.0,46000.0,5000000.0,2.749998625000688,0.0,0.0,0.0
Nina,ig,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,92.0,0.0,0.0,1130.0,0.0,0.0,0.0,0.0,0.0,24000.0,18000.0,85000.0,46000.0,5000000.0,7.499996250001874,0.0,84.53330515556495,0.0
Nina,ig,3.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24000.0,18000.0,85000.0,46000.0,5000000.0,4.1666652777782405,0.0,0.0,0.0
Nina,ig,7.0,948.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125.0,1.0,0.0,923.0,0.0,0.0,0.0,0.0,0.0,24000.0,18000.0,85000.0,46000.0,5000000.0,42.4857082163274,0.0,222.59977740022265,0.0
Nina,ig,9.0,835.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24000.0,18000.0,85000.0,46000.0,5000000.0,29.99999666666704,0.0,0.0,0.0
Nina,ig,9.0,5186.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1129.0,34.0,0.0,8860.0,0.0,0.0,0.0,0.0,0.0,24000.0,18000.0,85000.0,46000.0,5000000.0,183.4777573913603,0.0,1063.8494680752658,0.0
Nina,ig,10.0,3455.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,838.0,41.0,0.0,6552.0,0.0,0.0,0.0,0.0,0.0,24000.0,18000.0,85000.0,46000.0,5000000.0,109.1999890800011,0.0,263.71662271389624,0.0
Nina,ig,12.0,1675.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,940.0,46.0,0.0,2492.0,0.0,0.0,0.0,0.0,0.0,24000.0,18000.0,85000.0,46000.0,5000000.0,45.541662871528096,0.0,200.84994978751257,0.0
Nina,ig,18.0,3520.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24000.0,18000.0,85000.0,46000.0,5000000.0,65.61110746604957,0.0,0.0,0.0
Nina,ig,22.0,1565.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24000.0,18000.0,85000.0,46000.0,5000000.0,22.068180815082687,0.0,0.0,0.0
Nina,ig,30.0,417.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,41.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,24000.0,18000.0,85000.0,46000.0,5000000.0,5.069999831000005,0.0,36.64998167500916,0.0
Nina,ig,43.0,5564.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,633.0,20.0,0.0,2454.0,0.0,0.0,0.0,0.0,0.0,24000.0,18000.0,85000.0,46000.0,5000000.0,41.01627811590051,0.0,115.11664748055875,0.0
Ollie,ig,15.0,10786.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,21000.0,1000.0,84000.0,5000000.0,217.81998547866763,0.0,0.0,0.0
Ollie,ig,17.0,10318.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,21000.0,1000.0,84000.0,5000000.0,183.1411656975785,0.0,0.0,0.0
Ollie,ig,19.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000.0,21000.0,1000.0,84000.0,5000000.0,0.2842105113573414,0.0,0.0,0.0
Rosa Chen,ig,18.0,1383.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1486.0,26.0,0.0,13434.0,0.0,0.0,0.0,0.0,0.0,1000.0,24000.0,12000.0,70000.0,5000000.0,23.994443111419823,0.0,120.98461073136112,0.0
Rosa Chen,ig,24.0,233.0,18.0,0.0,0.0,1.0,10.0,5.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,24000.0,12000.0,70000.0,5000000.0,3.2874998630208387,20.8999791000209,0.0,0.0
Rosa Chen,ig,49.0,15109.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,24000.0,12000.0,70000.0,5000000.0,94.8510184724282,0.0,0.0,0.0
Wilson,ig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,18000.0,2000.0,76000.0,5000000.0,0.0,0.0,2.19999890000055,0.0
Wilson,ig,3.0,328.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,18000.0,2000.0,76000.0,5000000.0,34.966655011114995,0.0,0.0,0.0
Wilson,ig,3.0,364.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,18000.0,2000.0,76000.0,5000000.0,37.73332075555975,0.0,0.0,0.0
Wilson,ig,5.0,1110.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,18000.0,2000.0,76000.0,5000000.0,71.79998564000287,0.0,0.0,0.0
Wilson,ig,12.0,763.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,18000.0,2000.0,76000.0,5000000.0,19.824998347916807,0.0,0.0,0.0
YCC,ig,18.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,922.0,0.0,0.0,0.0,0.0,0.0,8000.0,17000.0,2000.0,81000.0,5000000.0,1.1944443780864231,0.0,185.79981420018584,0.0
倫倫,ig,4.0,1348.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,291.0,6.0,0.0,2424.0,0.0,0.0,0.0,0.0,0.0,2000.0,17000.0,2000.0,76000.0,5000000.0,110.22497244375688,0.0,287.5498562250719,0.0
倫倫,ig,9.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,17000.0,2000.0,76000.0,5000000.0,3.277777413580288,0.0,0.0,0.0
倫倫,ig,16.0,23.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,43.0,0.0,1029.0,0.0,0.0,0.0,0.0,0.0,2000.0,17000.0,2000.0,76000.0,5000000.0,5.08749968203127,0.0,33.37142380408232,0.0
倫倫,ig,24.0,1512.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,156.0,15.0,0.0,875.0,0.0,0.0,0.0,0.0,0.0,2000.0,17000.0,2000.0,76000.0,5000000.0,19.39999919166669,0.0,76.43330785556405,0.0
劉八萬,ig,8.0,471.0,27.0,0.0,0.0,3.0,66.0,4.0,0.0,481.0,12.0,445.0,34.0,0.0,3727.0,0.0,0.0,0.0,0.0,0.0,3000.0,26000.0,2000.0,77000.0,5000000.0,19.349997581250303,39.33332022222659,74.65832711180607,0.0
劉冠廷,ig,9.0,3242.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11637.0,121.0,0.0,109702.0,0.0,0.0,0.0,0.0,0.0,16000.0,25000.0,2000.0,86000.0,5000000.0,109.62221004197666,0.0,8497.330500889833,0.0
劉冠廷,ig,11.0,108491.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7576.0,41.0,0.0,36578.0,0.0,0.0,0.0,0.0,0.0,16000.0,25000.0,2000.0,86000.0,5000000.0,2973.9360932785366,0.0,3202.9655990114666,0.0
卓君澤,ig,10.0,45706.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13030.0,134.0,0.0,153618.0,0.0,0.0,0.0,0.0,0.0,66000.0,18000.0,50000.0,95000.0,5000000.0,1401.129859887014,0.0,17349.79132510434,0.0
唐葳,ig,7.0,9190.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12298.0,114.0,0.0,113711.0,0.0,0.0,0.0,0.0,0.0,34000.0,16000.0,73000.0,60000.0,5000000.0,394.99994357143663,0.0,3311.074586115677,0.0
好好理財,ig,11.0,20050.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,77046.0,969.0,0.0,1580643.0,0.0,0.0,0.0,0.0,0.0,213000.0,32000.0,46000.0,201000.0,5000000.0,561.4999489545502,0.0,26132.83645132028,0.0
妮娜,ig,3.0,283.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48000.0,17000.0,9000.0,105000.0,5000000.0,32.13332262222579,0.0,0.0,0.0
妮娜,ig,15.0,1855.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,188.0,16.0,0.0,1366.0,0.0,0.0,0.0,0.0,0.0,48000.0,17000.0,9000.0,105000.0,5000000.0,40.76666394888908,0.0,168.79991560004217,0.0
妮娜,ig,131.0,143080.0,6618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17009.0,532.0,0.0,56399.0,0.0,0.0,0.0,0.0,0.0,48000.0,17000.0,9000.0,105000.0,5000000.0,352.92366142806367,0.0,1387.3748843854264,0.0
娜,ig,15.0,1134.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,3.0,0.0,556.0,0.0,0.0,0.0,0.0,0.0,2000.0,17000.0,2000.0,76000.0,5000000.0,24.27999838133344,0.0,66.84996657501671,0.0
娜,ig,20.0,3151.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1010.0,36.0,0.0,1894.0,0.0,0.0,0.0,0.0,0.0,2000.0,17000.0,2000.0,76000.0,5000000.0,47.91499760425012,0.0,116.63331389444768,0.0
安歆澐,ig,12.0,1896.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,368.0,16.0,0.0,2551.0,0.0,0.0,0.0,0.0,0.0,4000.0,31000.0,0.0,78000.0,5000000.0,48.81666259861145,0.0,157.14996071250982,0.0
小仙,ig,10.0,5680.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000.0,20000.0,2000.0,84000.0,5000000.0,176.04998239500176,0.0,0.0,0.0
小狼,ig,2.0,742.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1530.0,25.0,0.0,4624.0,0.0,0.0,0.0,0.0,0.0,1000.0,19000.0,2000.0,75000.0,5000000.0,114.54994272502864,0.0,279.2599441480112,0.0
小美,ig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,19000.0,2000.0,76000.0,5000000.0,0.0,0.0,9.199996933334354,0.0
小美,ig,7.0,159.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,19000.0,2000.0,76000.0,5000000.0,8.099998842857307,0.0,0.0,0.0
小美,ig,10.0,341.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,1.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,2000.0,19000.0,2000.0,76000.0,5000000.0,13.179998682000134,0.0,62.3999376000624,0.0
小美,ig,13.0,4148.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1176.0,27.0,0.0,9723.0,0.0,0.0,0.0,0.0,0.0,2000.0,19000.0,2000.0,76000.0,5000000.0,100.91537685266331,0.0,770.299743233419,0.0
小美,ig,15.0,220.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,83.0,6.0,0.0,1037.0,0.0,0.0,0.0,0.0,0.0,2000.0,19000.0,2000.0,76000.0,5000000.0,4.599999693333354,0.0,39.21666013055665,0.0
小美,ig,22.0,36.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,19000.0,2000.0,76000.0,5000000.0,0.9681817741735556,0.0,0.0,0.0
李靜,ig,20.0,2738.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,340.0,8.0,0.0,1466.0,0.0,0.0,0.0,0.0,0.0,3000.0,24000.0,38000.0,57000.0,5000000.0,43.1949978402501,0.0,133.06662231112588,0.0
林長安,ig,9.0,545.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1013.0,110.0,0.0,13376.0,0.0,0.0,0.0,0.0,0.0,4000.0,26000.0,1000.0,78000.0,5000000.0,21.27777541358051,0.0,337.12218476420173,0.0
樂樂,ig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,201.0,6.0,0.0,1491.0,0.0,0.0,0.0,0.0,0.0,59000.0,14000.0,2000.0,117000.0,5000000.0,0.0,0.0,90.37497740625564,0.0
樂樂,ig,3.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59000.0,14000.0,2000.0,117000.0,5000000.0,15.199994933335022,0.0,16.5999834000166,0.0
樂樂,ig,4.0,975.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59000.0,14000.0,2000.0,117000.0,5000000.0,73.4999816250046,0.0,1.7999982000018,0.0
樂樂,ig,5.0,467.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,255.0,14.0,0.0,663.0,0.0,0.0,0.0,0.0,0.0,59000.0,14000.0,2000.0,117000.0,5000000.0,29.519994096001177,0.0,108.049945975027,0.0
樂樂,ig,7.0,624.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1197.0,0.0,0.0,0.0,0.0,0.0,59000.0,14000.0,2000.0,117000.0,5000000.0,30.31428138367409,0.0,240.2997597002404,0.0
樂樂,ig,7.0,1871.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,297.0,5.0,0.0,2212.0,0.0,0.0,0.0,0.0,0.0,59000.0,14000.0,2000.0,117000.0,5000000.0,83.68570233061395,0.0,266.9998665000668,0.0
樂樂,ig,10.0,1324.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59000.0,14000.0,2000.0,117000.0,5000000.0,41.16999588300041,0.0,13.4999865000135,0.0
樂樂,ig,12.0,1978.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,428.0,8.0,0.0,2536.0,0.0,0.0,0.0,0.0,0.0,59000.0,14000.0,2000.0,117000.0,5000000.0,51.199995733333694,0.0,639.5993604006396,0.0
樂樂,ig,12.0,7663.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,434.0,4.0,0.0,2345.0,0.0,0.0,0.0,0.0,0.0,59000.0,14000.0,2000.0,117000.0,5000000.0,195.90831700764028,0.0,300.59984970007514,0.0
樂樂,ig,15.0,1028.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59000.0,14000.0,2000.0,117000.0,5000000.0,21.25999858266676,0.0,0.0,0.0
樂樂,ig,20.0,3316.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125.0,2.0,0.0,479.0,0.0,0.0,0.0,0.0,0.0,59000.0,14000.0,2000.0,117000.0,5000000.0,54.88999725550013,0.0,134.29986570013432,0.0
樂樂,ig,43.0,98482.0,1745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10113.0,193.0,0.0,51354.0,0.0,0.0,0.0,0.0,0.0,59000.0,14000.0,2000.0,117000.0,5000000.0,707.3744021540837,0.0,2233.53296107784,0.0
樂樂,ig,101.0,8266.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,210.0,4.0,0.0,508.0,0.0,0.0,0.0,0.0,0.0,59000.0,14000.0,2000.0,117000.0,5000000.0,25.41881162951672,0.0,83.29995835002083,0.0
樂樂㋡,ig,18.0,657.0,549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3112.0,507.0,0.0,10135.0,0.0,0.0,0.0,0.0,0.0,26000.0,18000.0,6000.0,90000.0,5000000.0,26.19999854444453,0.0,401.7624497796938,0.0
欣妤,ig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,340.0,26.0,0.0,1542.0,0.0,0.0,0.0,0.0,0.0,2000.0,20000.0,12000.0,70000.0,5000000.0,0.0,0.0,211.69989415005293,0.0
欣妤,ig,3.0,330.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,20000.0,12000.0,70000.0,5000000.0,34.166655277781565,0.0,0.0,0.0
江 溫 蒂,ig,20.0,39033.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1546.0,25.0,0.0,9211.0,0.0,0.0,0.0,0.0,0.0,33000.0,19000.0,6000.0,96000.0,5000000.0,595.8699702065014,0.0,2318.4976815023188,0.0
科學生,ig,6.0,1940.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,24000.0,1000.0,80000.0,5000000.0,99.9999833333361,0.0,0.0,0.0
羅好吃 Yummy Lo,ig,9.0,320.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,13000.0,1000.0,76000.0,5000000.0,11.499998722222363,0.0,0.0,0.0
茉茉,ig,3.0,1312.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19000.0,23000.0,2000.0,88000.0,5000000.0,135.5332881555706,0.0,0.0,0.0
萱,ig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,1.0,0.0,519.0,0.0,0.0,0.0,0.0,0.0,1000.0,22000.0,2000.0,75000.0,5000000.0,0.0,0.0,27.799993050001746,0.0
萱,ig,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,36.0,0.0,0.0,3838.0,0.0,0.0,0.0,0.0,0.0,1000.0,22000.0,2000.0,75000.0,5000000.0,0.0,0.0,64.86666126111156,0.0
萱,ig,1.0,117.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,155.0,1.0,0.0,1352.0,0.0,0.0,0.0,0.0,0.0,1000.0,22000.0,2000.0,75000.0,5000000.0,47.599952400047606,0.0,158.69992065003967,0.0
萱,ig,1.0,50.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,712.0,76.0,0.0,4326.0,0.0,0.0,0.0,0.0,0.0,1000.0,22000.0,2000.0,75000.0,5000000.0,17.499982500017502,0.0,50.76363405619845,0.0
萱,ig,2.0,731.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,22000.0,2000.0,75000.0,5000000.0,110.64994467502764,0.0,0.0,0.0
萱,ig,2.0,731.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,22000.0,2000.0,75000.0,5000000.0,110.64994467502764,0.0,0.0,0.0
萱,ig,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,22000.0,2000.0,75000.0,5000000.0,0.6666664444445185,0.0,0.0,0.0
萱,ig,3.0,395.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,22000.0,2000.0,75000.0,5000000.0,42.333319222226926,0.0,0.0,0.0
萱,ig,3.0,207.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,22000.0,2000.0,75000.0,5000000.0,21.03332632222456,0.0,0.0,0.0
萱,ig,4.0,1082.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,22000.0,2000.0,75000.0,5000000.0,85.0249787437553,0.0,0.0,0.0
萱,ig,4.0,727.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,22000.0,2000.0,75000.0,5000000.0,60.8999847750038,0.0,0.0,0.0
萱,ig,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,22000.0,2000.0,75000.0,5000000.0,0.199999960000008,0.0,0.0,0.0
萱,ig,5.0,687.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,22000.0,2000.0,75000.0,5000000.0,42.01999159600168,0.0,0.0,0.0
萱,ig,8.0,2311.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,272.0,9.0,0.0,2215.0,0.0,0.0,0.0,0.0,0.0,1000.0,22000.0,2000.0,75000.0,5000000.0,87.72498903437638,0.0,529.0994709005291,0.0
