name,platform,post_sum_6m,like_count_post_6m,comment_count_post_6m,share_count_post_6m,view_count_post_6m,video_post_sum_6m,like_count_video_6m,comment_count_video_6m,share_count_video_6m,view_count_video_6m,short_post_sum_6m,like_count_short_6m,comment_count_short_6m,share_count_short_6m,view_count_short_6m,live_post_sum_6m,like_count_live_6m,comment_count_live_6m,share_count_live_6m,view_count_live_6m,follower_count_processed,live,post,short,video,total_post_sum_1m,total_post_sum_2m,total_post_sum_3m,total_post_sum_4m,total_post_sum_5m,total_post_sum_6m,advertise_total_post_sum_1m,advertise_total_post_sum_2m,advertise_total_post_sum_3m,advertise_total_post_sum_4m,advertise_total_post_sum_5m,advertise_total_post_sum_6m,social_vol_1m,social_vol_2m,social_vol_3m,social_vol_4m,social_vol_5m,social_vol_6m,impute,avg_post_voice_1m,avg_post_voice_2m,avg_post_voice_3m,avg_post_voice_4m,avg_post_voice_5m,avg_post_voice_6m,max_value,min_value,scaled_voice_m1,scaled_voice_m2,scaled_voice_m3,scaled_voice_m4,scaled_voice_m5,scaled_voice_m6,mean,stdev
Meredith,ig,28.0,41649.0,632.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,5.0,4982.0,73.0,0.0,29816.0,0.0,37.0,0.0,0.0,432.0,10000.0,16000.0,2000.0,81000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,5.0,4.0,149.0,47.0,431.0,166.0,63.0,654.0,true,29.8,7.833333333333333,71.833333333333329,27.666666666666668,10.5,109.0,109.0,7.833333333333333,0.21713344316309721,0.0,0.63261943986820424,0.19604612850082373,0.026359143327841845,1.0,0.34535969247666115,0.87797680701184688
何妍萱,ig,28.0,31822.0,592.0,0.0,0.0,0.0,36.0,0.0,0.0,181.0,4.0,4989.0,87.0,0.0,39965.0,0.0,34.0,0.0,0.0,401.0,11000.0,18000.0,3000.0,82000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,171.0,334.0,460.0,182.0,65.0,613.0,true,42.75,55.666666666666664,76.666666666666671,30.333333333333332,10.833333333333334,102.16666666666667,102.16666666666667,10.833333333333334,0.34945255474452547,0.490875912408759,0.72080291970802923,0.21350364963503649,0.0,1.0,0.46243917274939167,0.80319174292870865
方志云,ig,28.0,31822.0,592.0,0.0,0.0,0.0,36.0,0.0,0.0,181.0,4.0,4989.0,87.0,0.0,39965.0,0.0,34.0,0.0,0.0,401.0,11000.0,18000.0,3000.0,82000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,171.0,334.0,460.0,182.0,65.0,613.0,true,42.75,55.666666666666664,76.666666666666671,30.333333333333332,10.833333333333334,102.16666666666667,102.16666666666667,10.833333333333334,0.34945255474452547,0.490875912408759,0.72080291970802923,0.21350364963503649,0.0,1.0,0.46243917274939167,0.80319174292870865
蔡柑仔,ig,28.0,31822.0,592.0,0.0,0.0,0.0,36.0,0.0,0.0,181.0,4.0,4989.0,87.0,0.0,39965.0,0.0,34.0,0.0,0.0,401.0,11000.0,18000.0,3000.0,82000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,171.0,334.0,460.0,182.0,65.0,613.0,true,42.75,55.666666666666664,76.666666666666671,30.333333333333332,10.833333333333334,102.16666666666667,102.16666666666667,10.833333333333334,0.34945255474452547,0.490875912408759,0.72080291970802923,0.21350364963503649,0.0,1.0,0.46243917274939167,0.80319174292870865
奕璇 E.T 腹語少女|腹語少女「 奕璇E.T 」|璇璇|ET|ET_奕璇,ig,28.0,31822.0,592.0,0.0,0.0,0.0,36.0,0.0,0.0,181.0,4.0,4989.0,87.0,0.0,39965.0,0.0,34.0,0.0,0.0,401.0,11000.0,18000.0,3000.0,82000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,171.0,334.0,460.0,182.0,65.0,613.0,true,42.75,55.666666666666664,76.666666666666671,30.333333333333332,10.833333333333334,102.16666666666667,102.16666666666667,10.833333333333334,0.34945255474452547,0.490875912408759,0.72080291970802923,0.21350364963503649,0.0,1.0,0.46243917274939167,0.80319174292870865
淇淇|chi3.14,ig,28.0,46921.0,659.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,5.0,5293.0,71.0,0.0,30314.0,0.0,39.0,0.0,0.0,449.0,10000.0,15000.0,2000.0,81000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,5.0,4.0,155.0,0.0,438.0,177.0,72.0,677.0,true,31.0,0.0,73.0,29.5,12.0,112.83333333333333,112.83333333333333,0.0,0.27474150664697194,0.0,0.64697193500738559,0.26144756277695719,0.10635155096011817,1.0,0.38158542589857219,0.83670570518331844
社畜請上車職場,ig,28.0,76912.0,779.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,4.0,7155.0,70.0,0.0,41821.0,0.0,45.0,0.0,0.0,515.0,18000.0,11000.0,8000.0,84000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,303.0,136.0,598.0,363.0,287.0,844.0,true,75.75,22.666666666666668,99.666666666666671,60.5,47.833333333333336,140.66666666666666,140.66666666666666,22.666666666666668,0.4498587570621469,0.0,0.652542372881356,0.32062146892655369,0.21327683615819212,1.0,0.43938323917137473,0.78620849632970924
許婕誼 Livia|comewithlivia|Livia.H,ig,28.0,22679.0,561.0,0.0,0.0,0.0,43.0,0.0,0.0,242.0,4.0,4593.0,90.0,0.0,39020.0,0.0,32.0,0.0,0.0,386.0,8000.0,19000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,123.0,292.0,412.0,122.0,0.0,558.0,true,30.75,48.666666666666664,68.666666666666671,20.333333333333332,0.0,93.0,93.0,0.0,0.33064516129032256,0.52329749103942647,0.73835125448028682,0.2186379928315412,0.0,1.0,0.4684886499402629,0.81193715457403448
河豚|love_80613|河豚 台北美食。景點,ig,28.0,22679.0,561.0,0.0,0.0,0.0,43.0,0.0,0.0,242.0,4.0,4593.0,90.0,0.0,39020.0,0.0,32.0,0.0,0.0,386.0,8000.0,19000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,123.0,292.0,412.0,122.0,0.0,558.0,true,30.75,48.666666666666664,68.666666666666671,20.333333333333332,0.0,93.0,93.0,0.0,0.33064516129032256,0.52329749103942647,0.73835125448028682,0.2186379928315412,0.0,1.0,0.4684886499402629,0.81193715457403448
Juju Liu|ju0011,ig,28.0,22679.0,561.0,0.0,0.0,0.0,43.0,0.0,0.0,242.0,4.0,4593.0,90.0,0.0,39020.0,0.0,32.0,0.0,0.0,386.0,8000.0,19000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,123.0,292.0,412.0,122.0,0.0,558.0,true,30.75,48.666666666666664,68.666666666666671,20.333333333333332,0.0,93.0,93.0,0.0,0.33064516129032256,0.52329749103942647,0.73835125448028682,0.2186379928315412,0.0,1.0,0.4684886499402629,0.81193715457403448
Ruby愛分享|oopeioo0525|Rubyyyyy|oopeioo0525|,ig,28.0,22679.0,561.0,0.0,0.0,0.0,43.0,0.0,0.0,242.0,4.0,4593.0,90.0,0.0,39020.0,0.0,32.0,0.0,0.0,386.0,8000.0,19000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,123.0,292.0,412.0,122.0,0.0,558.0,true,30.75,48.666666666666664,68.666666666666671,20.333333333333332,0.0,93.0,93.0,0.0,0.33064516129032256,0.52329749103942647,0.73835125448028682,0.2186379928315412,0.0,1.0,0.4684886499402629,0.81193715457403448
JOYCE水漾,ig,28.0,22679.0,561.0,0.0,0.0,0.0,43.0,0.0,0.0,242.0,4.0,4593.0,90.0,0.0,39020.0,0.0,32.0,0.0,0.0,386.0,8000.0,19000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,123.0,292.0,412.0,122.0,0.0,558.0,true,30.75,48.666666666666664,68.666666666666671,20.333333333333332,0.0,93.0,93.0,0.0,0.33064516129032256,0.52329749103942647,0.73835125448028682,0.2186379928315412,0.0,1.0,0.4684886499402629,0.81193715457403448
fru_ya|方靜如,ig,28.0,22679.0,561.0,0.0,0.0,0.0,43.0,0.0,0.0,242.0,4.0,4593.0,90.0,0.0,39020.0,0.0,32.0,0.0,0.0,386.0,8000.0,19000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,123.0,292.0,412.0,122.0,0.0,558.0,true,30.75,48.666666666666664,68.666666666666671,20.333333333333332,0.0,93.0,93.0,0.0,0.33064516129032256,0.52329749103942647,0.73835125448028682,0.2186379928315412,0.0,1.0,0.4684886499402629,0.81193715457403448
伊倢🎀彤彤|鄭伊倢|鄭安彤|atong0713,ig,28.0,22679.0,561.0,0.0,0.0,0.0,43.0,0.0,0.0,242.0,4.0,4593.0,90.0,0.0,39020.0,0.0,32.0,0.0,0.0,386.0,8000.0,19000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,123.0,292.0,412.0,122.0,0.0,558.0,true,30.75,48.666666666666664,68.666666666666671,20.333333333333332,0.0,93.0,93.0,0.0,0.33064516129032256,0.52329749103942647,0.73835125448028682,0.2186379928315412,0.0,1.0,0.4684886499402629,0.81193715457403448
Cherry|cherryhsuu,ig,28.0,22679.0,561.0,0.0,0.0,0.0,43.0,0.0,0.0,242.0,4.0,4593.0,90.0,0.0,39020.0,0.0,32.0,0.0,0.0,386.0,8000.0,19000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,123.0,292.0,412.0,122.0,0.0,558.0,true,30.75,48.666666666666664,68.666666666666671,20.333333333333332,0.0,93.0,93.0,0.0,0.33064516129032256,0.52329749103942647,0.73835125448028682,0.2186379928315412,0.0,1.0,0.4684886499402629,0.81193715457403448
林豆豆|lindodo0409,ig,28.0,22679.0,561.0,0.0,0.0,0.0,43.0,0.0,0.0,242.0,4.0,4593.0,90.0,0.0,39020.0,0.0,32.0,0.0,0.0,386.0,8000.0,19000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,123.0,292.0,412.0,122.0,0.0,558.0,true,30.75,48.666666666666664,68.666666666666671,20.333333333333332,0.0,93.0,93.0,0.0,0.33064516129032256,0.52329749103942647,0.73835125448028682,0.2186379928315412,0.0,1.0,0.4684886499402629,0.81193715457403448
Jhunjosh|josh876270,ig,28.0,22679.0,561.0,0.0,0.0,0.0,43.0,0.0,0.0,242.0,4.0,4593.0,90.0,0.0,39020.0,0.0,32.0,0.0,0.0,386.0,8000.0,19000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,123.0,292.0,412.0,122.0,0.0,558.0,true,30.75,48.666666666666664,68.666666666666671,20.333333333333332,0.0,93.0,93.0,0.0,0.33064516129032256,0.52329749103942647,0.73835125448028682,0.2186379928315412,0.0,1.0,0.4684886499402629,0.81193715457403448
謝侑芳|coco03190,ig,28.0,22679.0,561.0,0.0,0.0,0.0,43.0,0.0,0.0,242.0,4.0,4593.0,90.0,0.0,39020.0,0.0,32.0,0.0,0.0,386.0,8000.0,19000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,123.0,292.0,412.0,122.0,0.0,558.0,true,30.75,48.666666666666664,68.666666666666671,20.333333333333332,0.0,93.0,93.0,0.0,0.33064516129032256,0.52329749103942647,0.73835125448028682,0.2186379928315412,0.0,1.0,0.4684886499402629,0.81193715457403448
瑋伶|callie__0302,ig,28.0,22679.0,561.0,0.0,0.0,0.0,43.0,0.0,0.0,242.0,4.0,4593.0,90.0,0.0,39020.0,0.0,32.0,0.0,0.0,386.0,8000.0,19000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,123.0,292.0,412.0,122.0,0.0,558.0,true,30.75,48.666666666666664,68.666666666666671,20.333333333333332,0.0,93.0,93.0,0.0,0.33064516129032256,0.52329749103942647,0.73835125448028682,0.2186379928315412,0.0,1.0,0.4684886499402629,0.81193715457403448
帆帆Ü,ig,28.0,22679.0,561.0,0.0,0.0,0.0,43.0,0.0,0.0,242.0,4.0,4593.0,90.0,0.0,39020.0,0.0,32.0,0.0,0.0,386.0,8000.0,19000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,123.0,292.0,412.0,122.0,0.0,558.0,true,30.75,48.666666666666664,68.666666666666671,20.333333333333332,0.0,93.0,93.0,0.0,0.33064516129032256,0.52329749103942647,0.73835125448028682,0.2186379928315412,0.0,1.0,0.4684886499402629,0.81193715457403448
嘉婧,ig,28.0,22679.0,561.0,0.0,0.0,0.0,43.0,0.0,0.0,242.0,4.0,4593.0,90.0,0.0,39020.0,0.0,32.0,0.0,0.0,386.0,8000.0,19000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,123.0,292.0,412.0,122.0,0.0,558.0,true,30.75,48.666666666666664,68.666666666666671,20.333333333333332,0.0,93.0,93.0,0.0,0.33064516129032256,0.52329749103942647,0.73835125448028682,0.2186379928315412,0.0,1.0,0.4684886499402629,0.81193715457403448
吃這吃na|foodie_nana_,ig,28.0,22679.0,561.0,0.0,0.0,0.0,43.0,0.0,0.0,242.0,4.0,4593.0,90.0,0.0,39020.0,0.0,32.0,0.0,0.0,386.0,8000.0,19000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,123.0,292.0,412.0,122.0,0.0,558.0,true,30.75,48.666666666666664,68.666666666666671,20.333333333333332,0.0,93.0,93.0,0.0,0.33064516129032256,0.52329749103942647,0.73835125448028682,0.2186379928315412,0.0,1.0,0.4684886499402629,0.81193715457403448
impeiyingliu|劉沛穎,ig,28.0,22679.0,561.0,0.0,0.0,0.0,43.0,0.0,0.0,242.0,4.0,4593.0,90.0,0.0,39020.0,0.0,32.0,0.0,0.0,386.0,8000.0,19000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,123.0,292.0,412.0,122.0,0.0,558.0,true,30.75,48.666666666666664,68.666666666666671,20.333333333333332,0.0,93.0,93.0,0.0,0.33064516129032256,0.52329749103942647,0.73835125448028682,0.2186379928315412,0.0,1.0,0.4684886499402629,0.81193715457403448
Derek|derek__x|,ig,28.0,22679.0,561.0,0.0,0.0,0.0,43.0,0.0,0.0,242.0,4.0,4593.0,90.0,0.0,39020.0,0.0,32.0,0.0,0.0,386.0,8000.0,19000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,123.0,292.0,412.0,122.0,0.0,558.0,true,30.75,48.666666666666664,68.666666666666671,20.333333333333332,0.0,93.0,93.0,0.0,0.33064516129032256,0.52329749103942647,0.73835125448028682,0.2186379928315412,0.0,1.0,0.4684886499402629,0.81193715457403448
【迷你王の瘋狂生活 x Shu Yoga】,ig,28.0,22679.0,561.0,0.0,0.0,0.0,43.0,0.0,0.0,242.0,4.0,4593.0,90.0,0.0,39020.0,0.0,32.0,0.0,0.0,386.0,8000.0,19000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,123.0,292.0,412.0,122.0,0.0,558.0,true,30.75,48.666666666666664,68.666666666666671,20.333333333333332,0.0,93.0,93.0,0.0,0.33064516129032256,0.52329749103942647,0.73835125448028682,0.2186379928315412,0.0,1.0,0.4684886499402629,0.81193715457403448
中和菜英文｜秘境、旅遊、戶外、爬山、攝影、美食|tonytang19|中和菜英文,ig,28.0,22679.0,561.0,0.0,0.0,0.0,43.0,0.0,0.0,242.0,4.0,4593.0,90.0,0.0,39020.0,0.0,32.0,0.0,0.0,386.0,8000.0,19000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,123.0,292.0,412.0,122.0,0.0,558.0,true,30.75,48.666666666666664,68.666666666666671,20.333333333333332,0.0,93.0,93.0,0.0,0.33064516129032256,0.52329749103942647,0.73835125448028682,0.2186379928315412,0.0,1.0,0.4684886499402629,0.81193715457403448
葉艾咪|sportygirlamy,ig,28.0,22679.0,561.0,0.0,0.0,0.0,43.0,0.0,0.0,242.0,4.0,4593.0,90.0,0.0,39020.0,0.0,32.0,0.0,0.0,386.0,8000.0,19000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,123.0,292.0,412.0,122.0,0.0,558.0,true,30.75,48.666666666666664,68.666666666666671,20.333333333333332,0.0,93.0,93.0,0.0,0.33064516129032256,0.52329749103942647,0.73835125448028682,0.2186379928315412,0.0,1.0,0.4684886499402629,0.81193715457403448
"coco.draw10,可可",ig,28.0,22679.0,561.0,0.0,0.0,0.0,43.0,0.0,0.0,242.0,4.0,4593.0,90.0,0.0,39020.0,0.0,32.0,0.0,0.0,386.0,8000.0,19000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,123.0,292.0,412.0,122.0,0.0,558.0,true,30.75,48.666666666666664,68.666666666666671,20.333333333333332,0.0,93.0,93.0,0.0,0.33064516129032256,0.52329749103942647,0.73835125448028682,0.2186379928315412,0.0,1.0,0.4684886499402629,0.81193715457403448
高軒 Shane|kao_shane|,ig,28.0,22679.0,561.0,0.0,0.0,0.0,43.0,0.0,0.0,242.0,4.0,4593.0,90.0,0.0,39020.0,0.0,32.0,0.0,0.0,386.0,8000.0,19000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,123.0,292.0,412.0,122.0,0.0,558.0,true,30.75,48.666666666666664,68.666666666666671,20.333333333333332,0.0,93.0,93.0,0.0,0.33064516129032256,0.52329749103942647,0.73835125448028682,0.2186379928315412,0.0,1.0,0.4684886499402629,0.81193715457403448
詹宇涵|jesschanie,ig,28.0,22679.0,561.0,0.0,0.0,0.0,43.0,0.0,0.0,242.0,4.0,4593.0,90.0,0.0,39020.0,0.0,32.0,0.0,0.0,386.0,8000.0,19000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,123.0,292.0,412.0,122.0,0.0,558.0,true,30.75,48.666666666666664,68.666666666666671,20.333333333333332,0.0,93.0,93.0,0.0,0.33064516129032256,0.52329749103942647,0.73835125448028682,0.2186379928315412,0.0,1.0,0.4684886499402629,0.81193715457403448
Hera|__yanj.pai,ig,28.0,22679.0,561.0,0.0,0.0,0.0,43.0,0.0,0.0,242.0,4.0,4593.0,90.0,0.0,39020.0,0.0,32.0,0.0,0.0,386.0,8000.0,19000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,123.0,292.0,412.0,122.0,0.0,558.0,true,30.75,48.666666666666664,68.666666666666671,20.333333333333332,0.0,93.0,93.0,0.0,0.33064516129032256,0.52329749103942647,0.73835125448028682,0.2186379928315412,0.0,1.0,0.4684886499402629,0.81193715457403448
林依伶,ig,28.0,22679.0,561.0,0.0,0.0,0.0,43.0,0.0,0.0,242.0,4.0,4593.0,90.0,0.0,39020.0,0.0,32.0,0.0,0.0,386.0,8000.0,19000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,123.0,292.0,412.0,122.0,0.0,558.0,true,30.75,48.666666666666664,68.666666666666671,20.333333333333332,0.0,93.0,93.0,0.0,0.33064516129032256,0.52329749103942647,0.73835125448028682,0.2186379928315412,0.0,1.0,0.4684886499402629,0.81193715457403448
Allen|allenal1993,ig,28.0,22679.0,561.0,0.0,0.0,0.0,43.0,0.0,0.0,242.0,4.0,4593.0,90.0,0.0,39020.0,0.0,32.0,0.0,0.0,386.0,8000.0,19000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,123.0,292.0,412.0,122.0,0.0,558.0,true,30.75,48.666666666666664,68.666666666666671,20.333333333333332,0.0,93.0,93.0,0.0,0.33064516129032256,0.52329749103942647,0.73835125448028682,0.2186379928315412,0.0,1.0,0.4684886499402629,0.81193715457403448
熊|tobeybears,ig,28.0,22679.0,561.0,0.0,0.0,0.0,43.0,0.0,0.0,242.0,4.0,4593.0,90.0,0.0,39020.0,0.0,32.0,0.0,0.0,386.0,8000.0,19000.0,1000.0,81000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,123.0,292.0,412.0,122.0,0.0,558.0,true,30.75,48.666666666666664,68.666666666666671,20.333333333333332,0.0,93.0,93.0,0.0,0.33064516129032256,0.52329749103942647,0.73835125448028682,0.2186379928315412,0.0,1.0,0.4684886499402629,0.81193715457403448
汪汪|gigilai0417,ig,28.0,52192.0,686.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,5.0,5604.0,70.0,0.0,30813.0,0.0,40.0,0.0,0.0,466.0,10000.0,14000.0,2000.0,81000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,5.0,4.0,164.0,0.0,446.0,187.0,77.0,700.0,true,32.8,0.0,74.333333333333329,31.166666666666668,12.833333333333334,116.66666666666667,116.66666666666667,0.0,0.28114285714285708,0.0,0.63714285714285712,0.26714285714285713,0.11,1.0,0.38257142857142856,0.830838278426048
KalvinEats|Kalvin|葉晟睿|kalvin.eats,ig,28.0,57463.0,713.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,5.0,5914.0,68.0,0.0,31311.0,0.0,42.0,0.0,0.0,482.0,10000.0,13000.0,2000.0,81000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,5.0,4.0,173.0,0.0,454.0,198.0,82.0,722.0,true,34.6,0.0,75.666666666666671,33.0,13.666666666666666,120.33333333333333,120.33333333333333,0.0,0.28753462603878116,0.0,0.62880886426592808,0.2742382271468144,0.11357340720221606,1.0,0.38402585410895657,0.82542542561889531
060495 _ 瘋獅子 MR.LI|___lion.w___|,ig,28.0,57463.0,713.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,5.0,5914.0,68.0,0.0,31311.0,0.0,42.0,0.0,0.0,482.0,10000.0,13000.0,2000.0,81000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,5.0,4.0,173.0,0.0,454.0,198.0,82.0,722.0,true,34.6,0.0,75.666666666666671,33.0,13.666666666666666,120.33333333333333,120.33333333333333,0.0,0.28753462603878116,0.0,0.62880886426592808,0.2742382271468144,0.11357340720221606,1.0,0.38402585410895657,0.82542542561889531
羽毛小姐,ig,28.0,57463.0,713.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,5.0,5914.0,68.0,0.0,31311.0,0.0,42.0,0.0,0.0,482.0,10000.0,13000.0,2000.0,81000.0,,5.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,5.0,4.0,173.0,0.0,454.0,198.0,82.0,722.0,true,34.6,0.0,75.666666666666671,33.0,13.666666666666666,120.33333333333333,120.33333333333333,0.0,0.28753462603878116,0.0,0.62880886426592808,0.2742382271468144,0.11357340720221606,1.0,0.38402585410895657,0.82542542561889531
嚴守潔 Emily|emilyen1119|Emily Yen,ig,28.0,43836.0,667.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,4.0,5557.0,75.0,0.0,34359.0,0.0,39.0,0.0,0.0,451.0,6000.0,14000.0,0.0,80000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,114.0,0.0,401.0,123.0,0.0,641.0,true,28.5,0.0,66.833333333333329,20.5,0.0,106.83333333333333,106.83333333333333,0.0,0.26677067082683309,0.0,0.625585023400936,0.19188767550702029,0.0,1.0,0.34737389495579823,0.8805295877753706
米糕媽媽 x 與兩個老公的生活|migaomom|fa_rachel|蕊秋,ig,28.0,43836.0,667.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,4.0,5557.0,75.0,0.0,34359.0,0.0,39.0,0.0,0.0,451.0,6000.0,14000.0,0.0,80000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,114.0,0.0,401.0,123.0,0.0,641.0,true,28.5,0.0,66.833333333333329,20.5,0.0,106.83333333333333,106.83333333333333,0.0,0.26677067082683309,0.0,0.625585023400936,0.19188767550702029,0.0,1.0,0.34737389495579823,0.8805295877753706
ㄚ樂,ig,28.0,38833.0,642.0,0.0,0.0,0.0,16.0,0.0,0.0,16.0,4.0,5290.0,77.0,0.0,34341.0,0.0,38.0,0.0,0.0,436.0,6000.0,15000.0,0.0,80000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,107.0,13.0,395.0,114.0,0.0,619.0,true,26.75,2.1666666666666665,65.833333333333329,19.0,0.0,103.16666666666667,103.16666666666667,0.0,0.25928917609046848,0.021001615508885296,0.63812600969305322,0.18416801292407106,0.0,1.0,0.350430802369413,0.87862627005298055
高雄美食KH TW,ig,28.0,31566.0,608.0,0.0,0.0,0.0,116.0,1.0,0.0,745.0,5.0,5800.0,106.0,0.0,56399.0,0.0,33.0,0.0,0.0,421.0,13000.0,19000.0,5000.0,83000.0,,5.0,6.0,7.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,5.0,4.0,216.0,491.0,529.0,244.0,124.0,615.0,true,43.2,81.833333333333329,75.571428571428569,40.666666666666664,20.666666666666668,102.5,102.5,20.666666666666668,0.27535641547861511,0.74745417515274937,0.670933954029677,0.24439918533604885,0.0,1.0,0.48969062166618177,0.84000642990066476
涵妞小日記|babyhan15,ig,28.0,33842.0,618.0,0.0,0.0,0.0,19.0,0.0,0.0,47.0,4.0,5028.0,80.0,0.0,34440.0,0.0,37.0,0.0,0.0,422.0,6000.0,16000.0,0.0,80000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,102.0,57.0,389.0,105.0,0.0,598.0,true,25.5,9.5,64.833333333333329,17.5,0.0,99.666666666666671,99.666666666666671,0.0,0.25585284280936454,0.095317725752508353,0.65050167224080258,0.17558528428093645,0.0,1.0,0.36287625418060204,0.85933329306590489
貴婦莉亞時尚遊 | Leah's beauty and life  |  貴婦莉亞  |  Leah  |  leahv.travel,ig,28.0,33842.0,618.0,0.0,0.0,0.0,19.0,0.0,0.0,47.0,4.0,5028.0,80.0,0.0,34440.0,0.0,37.0,0.0,0.0,422.0,6000.0,16000.0,0.0,80000.0,,4.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,5.0,5.0,4.0,4.0,102.0,57.0,389.0,105.0,0.0,598.0,true,25.5,9.5,64.833333333333329,17.5,0.0,99.666666666666671,99.666666666666671,0.0,0.25585284280936454,0.095317725752508353,0.65050167224080258,0.17558528428093645,0.0,1.0,0.36287625418060204,0.85933329306590489
